sourceTypeID,modelYearID,fuelTypeID,engTechID,fuelEngFraction
21,1964,1,1,1
21,1964,2,1,0
21,1964,5,1,0
21,1964,9,30,0
21,1965,1,1,1
21,1965,2,1,0
21,1965,5,1,0
21,1965,9,30,0
21,1966,1,1,0.99789
21,1966,2,1,0
21,1966,5,1,0.00211
21,1966,9,30,0
21,1967,1,1,1
21,1967,2,1,0
21,1967,5,1,0
21,1967,9,30,0
21,1968,1,1,1
21,1968,2,1,0
21,1968,5,1,0
21,1968,9,30,0
21,1969,1,1,1
21,1969,2,1,0
21,1969,5,1,0
21,1969,9,30,0
21,1970,1,1,1
21,1970,2,1,0
21,1970,5,1,0
21,1970,9,30,0
21,1971,1,1,1
21,1971,2,1,0
21,1971,5,1,0
21,1971,9,30,0
21,1972,1,1,1
21,1972,2,1,0
21,1972,5,1,0
21,1972,9,30,0
21,1973,1,1,1
21,1973,2,1,0
21,1973,5,1,0
21,1973,9,30,0
21,1974,1,1,1
21,1974,2,1,0
21,1974,5,1,0
21,1974,9,30,0
21,1975,1,1,0.98611
21,1975,2,1,0.01389
21,1975,5,1,0
21,1975,9,30,0
21,1976,1,1,0.99468
21,1976,2,1,0
21,1976,5,1,0.00532
21,1976,9,30,0
21,1977,1,1,0.99061
21,1977,2,1,0.00939
21,1977,5,1,0
21,1977,9,30,0
21,1978,1,1,0.9924
21,1978,2,1,0.0076
21,1978,5,1,0
21,1978,9,30,0
21,1979,1,1,0.98762
21,1979,2,1,0.01238
21,1979,5,1,0
21,1979,9,30,0
21,1980,1,1,0.98974
21,1980,2,1,0.01026
21,1980,5,1,0
21,1980,9,30,0
21,1981,1,1,0.97203
21,1981,2,1,0.02797
21,1981,5,1,0
21,1981,9,30,0
21,1982,1,1,0.9635
21,1982,2,1,0.0365
21,1982,5,1,0
21,1982,9,30,0
21,1983,1,1,0.94483
21,1983,2,1,0.05517
21,1983,5,1,0
21,1983,9,30,0
21,1984,1,1,0.9622
21,1984,2,1,0.0378
21,1984,5,1,0
21,1984,9,30,0
21,1985,1,1,0.97348
21,1985,2,1,0.02652
21,1985,5,1,0
21,1985,9,30,0
21,1986,1,1,0.99703
21,1986,2,1,0.00297
21,1986,5,1,0
21,1986,9,30,0
21,1987,1,1,0.99724
21,1987,2,1,0
21,1987,5,1,0
21,1987,9,30,0.00276
21,1988,1,1,1
21,1988,2,1,0
21,1988,5,1,0
21,1988,9,30,0
21,1989,1,1,1
21,1989,2,1,0
21,1989,5,1,0
21,1989,9,30,0
21,1990,1,1,0.99678
21,1990,2,1,0.00322
21,1990,5,1,0
21,1990,9,30,0
21,1991,1,1,0.98498
21,1991,2,1,0.01502
21,1991,5,1,0
21,1991,9,30,0
21,1992,1,1,0.99048
21,1992,2,1,0.00952
21,1992,5,1,0
21,1992,9,30,0
21,1993,1,1,0.99696
21,1993,2,1,0.00304
21,1993,5,1,0
21,1993,9,30,0
21,1994,1,1,0.99774
21,1994,2,1,0.00226
21,1994,5,1,0
21,1994,9,30,0
21,1995,1,1,0.99606
21,1995,2,1,0.00394
21,1995,5,1,0
21,1995,9,30,0
21,1996,1,1,0.9919
21,1996,2,1,0.0081
21,1996,5,1,0
21,1996,9,30,0
21,1997,1,1,0.99835
21,1997,2,1,0.00165
21,1997,5,1,0
21,1997,9,30,0
21,1998,1,1,0.99718
21,1998,2,1,0.00282
21,1998,5,1,0
21,1998,9,30,0
21,1999,1,1,0.98879
21,1999,2,1,0.01121
21,1999,5,1,0
21,1999,9,30,0
21,2000,1,1,0.99201
21,2000,2,1,0.00799
21,2000,5,1,0
21,2000,9,30,0
21,2001,1,1,0.99303
21,2001,2,1,0.00697
21,2001,5,1,0
21,2001,9,30,0
21,2002,1,1,0.98847
21,2002,2,1,0.01098
21,2002,5,1,0
21,2002,9,30,5.5e-4
21,2003,1,1,0.98928
21,2003,2,1,0.01072
21,2003,5,1,0
21,2003,9,30,0
21,2004,1,1,0.99516
21,2004,2,1,0.00484
21,2004,5,1,0
21,2004,9,30,0
21,2005,1,1,0.99742
21,2005,2,1,0.00258
21,2005,5,1,0
21,2005,9,30,0
21,2006,1,1,0.99253
21,2006,2,1,0.00683
21,2006,5,1,4.3e-4
21,2006,9,30,2.1e-4
21,2007,1,1,0.99953
21,2007,2,1,0
21,2007,5,1,4.7e-4
21,2007,9,30,0
21,2008,1,1,0.99958
21,2008,2,1,2.8e-4
21,2008,5,1,1.4e-4
21,2008,9,30,0
21,2009,1,1,0.99858
21,2009,2,1,0.00128
21,2009,5,1,1.4e-4
21,2009,9,30,0
21,2010,1,1,0.99816
21,2010,2,1,0.00135
21,2010,5,1,4.9e-4
21,2010,9,30,0
21,2011,1,1,0.99182
21,2011,2,1,0.00659
21,2011,5,1,0.00134
21,2011,9,30,2.4e-4
21,2012,1,1,0.98963
21,2012,2,1,0.00826
21,2012,5,1,3.5e-4
21,2012,9,30,0.00176
21,2013,1,1,0.99024
21,2013,2,1,0.00748
21,2013,5,1,3.1e-4
21,2013,9,30,0.00197
21,2014,1,1,0.98782
21,2014,2,1,0.01047
21,2014,5,1,5.7e-4
21,2014,9,30,0.00114
21,2015,1,1,0.9859
21,2015,2,1,0.00951
21,2015,5,1,3.3e-4
21,2015,9,30,0.00426
21,2016,1,1,0.99661
21,2016,2,1,7.8e-4
21,2016,5,1,2.6e-4
21,2016,9,30,0.00235
21,2017,1,1,0.99047
21,2017,2,1,6e-4
21,2017,5,1,2.6e-4
21,2017,9,30,0.00867
21,2018,1,1,0.9843
21,2018,2,1,6.1e-4
21,2018,5,1,3.1e-4
21,2018,9,30,0.01478
21,2019,1,1,0.97818
21,2019,2,1,6.8e-4
21,2019,5,1,4.5e-4
21,2019,9,30,0.02068
21,2020,1,1,0.96846
21,2020,2,1,1.6e-4
21,2020,5,1,3.2e-4
21,2020,9,30,0.03107
21,2021,1,1,0.95656
21,2021,2,1,0
21,2021,5,1,4.2e-4
21,2021,9,30,0.04302
21,2022,1,1,0.95324
21,2022,2,1,3.1e-4
21,2022,5,1,0.00093000000000000005
21,2022,9,30,0.04552
21,2023,1,1,0
21,2023,2,1,0
21,2023,5,1,0
21,2023,9,30,0
21,2024,1,1,0
21,2024,2,1,0
21,2024,5,1,0
21,2024,9,30,0
21,2025,1,1,0
21,2025,2,1,0
21,2025,5,1,0
21,2025,9,30,0
21,2026,1,1,0
21,2026,2,1,0
21,2026,5,1,0
21,2026,9,30,0
21,2027,1,1,0
21,2027,2,1,0
21,2027,5,1,0
21,2027,9,30,0
21,2028,1,1,0
21,2028,2,1,0
21,2028,5,1,0
21,2028,9,30,0
21,2029,1,1,0
21,2029,2,1,0
21,2029,5,1,0
21,2029,9,30,0
21,2030,1,1,0
21,2030,2,1,0
21,2030,5,1,0
21,2030,9,30,0
21,2031,1,1,0
21,2031,2,1,0
21,2031,5,1,0
21,2031,9,30,0
21,2032,1,1,0
21,2032,2,1,0
21,2032,5,1,0
21,2032,9,30,0
21,2033,1,1,0
21,2033,2,1,0
21,2033,5,1,0
21,2033,9,30,0
21,2034,1,1,0
21,2034,2,1,0
21,2034,5,1,0
21,2034,9,30,0
21,2035,1,1,0
21,2035,2,1,0
21,2035,5,1,0
21,2035,9,30,0
21,2036,1,1,0
21,2036,2,1,0
21,2036,5,1,0
21,2036,9,30,0
21,2037,1,1,0
21,2037,2,1,0
21,2037,5,1,0
21,2037,9,30,0
21,2038,1,1,0
21,2038,2,1,0
21,2038,5,1,0
21,2038,9,30,0
21,2039,1,1,0
21,2039,2,1,0
21,2039,5,1,0
21,2039,9,30,0
21,2040,1,1,0
21,2040,2,1,0
21,2040,5,1,0
21,2040,9,30,0
21,2041,1,1,0
21,2041,2,1,0
21,2041,5,1,0
21,2041,9,30,0
21,2042,1,1,0
21,2042,2,1,0
21,2042,5,1,0
21,2042,9,30,0
21,2043,1,1,0
21,2043,2,1,0
21,2043,5,1,0
21,2043,9,30,0
21,2044,1,1,0
21,2044,2,1,0
21,2044,5,1,0
21,2044,9,30,0
21,2045,1,1,0
21,2045,2,1,0
21,2045,5,1,0
21,2045,9,30,0
21,2046,1,1,0
21,2046,2,1,0
21,2046,5,1,0
21,2046,9,30,0
21,2047,1,1,0
21,2047,2,1,0
21,2047,5,1,0
21,2047,9,30,0
21,2048,1,1,0
21,2048,2,1,0
21,2048,5,1,0
21,2048,9,30,0
21,2049,1,1,0
21,2049,2,1,0
21,2049,5,1,0
21,2049,9,30,0
21,2050,1,1,0
21,2050,2,1,0
21,2050,5,1,0
21,2050,9,30,0
21,2051,1,1,0
21,2051,2,1,0
21,2051,5,1,0
21,2051,9,30,0
21,2052,1,1,0
21,2052,2,1,0
21,2052,5,1,0
21,2052,9,30,0
21,2053,1,1,0
21,2053,2,1,0
21,2053,5,1,0
21,2053,9,30,0
21,2054,1,1,0
21,2054,2,1,0
21,2054,5,1,0
21,2054,9,30,0
21,2055,1,1,0
21,2055,2,1,0
21,2055,5,1,0
21,2055,9,30,0
21,2056,1,1,0
21,2056,2,1,0
21,2056,5,1,0
21,2056,9,30,0
21,2057,1,1,0
21,2057,2,1,0
21,2057,5,1,0
21,2057,9,30,0
21,2058,1,1,0
21,2058,2,1,0
21,2058,5,1,0
21,2058,9,30,0
21,2059,1,1,0
21,2059,2,1,0
21,2059,5,1,0
21,2059,9,30,0
21,2060,1,1,0
21,2060,2,1,0
21,2060,5,1,0
21,2060,9,30,0
31,1960,1,1,1
31,1960,2,1,0
31,1960,5,1,0
31,1960,9,30,0
31,1961,1,1,1
31,1961,2,1,0
31,1961,5,1,0
31,1961,9,30,0
31,1962,1,1,1
31,1962,2,1,0
31,1962,5,1,0
31,1962,9,30,0
31,1963,1,1,1
31,1963,2,1,0
31,1963,5,1,0
31,1963,9,30,0
31,1964,1,1,1
31,1964,2,1,0
31,1964,5,1,0
31,1964,9,30,0
31,1965,1,1,1
31,1965,2,1,0
31,1965,5,1,0
31,1965,9,30,0
31,1966,1,1,0.9863
31,1966,2,1,0.0137
31,1966,5,1,0
31,1966,9,30,0
31,1967,1,1,1
31,1967,2,1,0
31,1967,5,1,0
31,1967,9,30,0
31,1968,1,1,1
31,1968,2,1,0
31,1968,5,1,0
31,1968,9,30,0
31,1969,1,1,0.98113
31,1969,2,1,0.01887
31,1969,5,1,0
31,1969,9,30,0
31,1970,1,1,1
31,1970,2,1,0
31,1970,5,1,0
31,1970,9,30,0
31,1971,1,1,0.98667
31,1971,2,1,0.01333
31,1971,5,1,0
31,1971,9,30,0
31,1972,1,1,1
31,1972,2,1,0
31,1972,5,1,0
31,1972,9,30,0
31,1973,1,1,1
31,1973,2,1,0
31,1973,5,1,0
31,1973,9,30,0
31,1974,1,1,1
31,1974,2,1,0
31,1974,5,1,0
31,1974,9,30,0
31,1975,1,1,1
31,1975,2,1,0
31,1975,5,1,0
31,1975,9,30,0
31,1976,1,1,1
31,1976,2,1,0
31,1976,5,1,0
31,1976,9,30,0
31,1977,1,1,0.97872
31,1977,2,1,0.02128
31,1977,5,1,0
31,1977,9,30,0
31,1978,1,1,1
31,1978,2,1,0
31,1978,5,1,0
31,1978,9,30,0
31,1979,1,1,1
31,1979,2,1,0
31,1979,5,1,0
31,1979,9,30,0
31,1980,1,1,0.93182
31,1980,2,1,0.06818
31,1980,5,1,0
31,1980,9,30,0
31,1981,1,1,0.89474
31,1981,2,1,0.10526
31,1981,5,1,0
31,1981,9,30,0
31,1982,1,1,0.88462
31,1982,2,1,0.11538
31,1982,5,1,0
31,1982,9,30,0
31,1983,1,1,0.94565
31,1983,2,1,0.05435
31,1983,5,1,0
31,1983,9,30,0
31,1984,1,1,0.90741
31,1984,2,1,0.09259
31,1984,5,1,0
31,1984,9,30,0
31,1985,1,1,0.91573
31,1985,2,1,0.08427
31,1985,5,1,0
31,1985,9,30,0
31,1986,1,1,0.91204
31,1986,2,1,0.08796
31,1986,5,1,0
31,1986,9,30,0
31,1987,1,1,0.96209
31,1987,2,1,0.03318
31,1987,5,1,0
31,1987,9,30,0.00474
31,1988,1,1,0.95794
31,1988,2,1,0.04206
31,1988,5,1,0
31,1988,9,30,0
31,1989,1,1,0.95911
31,1989,2,1,0.04089
31,1989,5,1,0
31,1989,9,30,0
31,1990,1,1,0.9304
31,1990,2,1,0.0696
31,1990,5,1,0
31,1990,9,30,0
31,1991,1,1,0.9272
31,1991,2,1,0.0728
31,1991,5,1,0
31,1991,9,30,0
31,1992,1,1,0.90203
31,1992,2,1,0.09797
31,1992,5,1,0
31,1992,9,30,0
31,1993,1,1,0.91176
31,1993,2,1,0.08556
31,1993,5,1,0
31,1993,9,30,0.00267
31,1994,1,1,0.92599
31,1994,2,1,0.07401
31,1994,5,1,0
31,1994,9,30,0
31,1995,1,1,0.90972
31,1995,2,1,0.09028
31,1995,5,1,0
31,1995,9,30,0
31,1996,1,1,0.87537
31,1996,2,1,0.12463
31,1996,5,1,0
31,1996,9,30,0
31,1997,1,1,0.88589
31,1997,2,1,0.11411
31,1997,5,1,0
31,1997,9,30,0
31,1998,1,1,0.96645
31,1998,2,1,0.03355
31,1998,5,1,0
31,1998,9,30,0
31,1999,1,1,0.88155
31,1999,2,1,0.11773
31,1999,5,1,7.2e-4
31,1999,9,30,0
31,2000,1,1,0.90201
31,2000,2,1,0.09799
31,2000,5,1,0
31,2000,9,30,0
31,2001,1,1,0.89657
31,2001,2,1,0.10293
31,2001,5,1,5e-4
31,2001,9,30,0
31,2002,1,1,0.9291
31,2002,2,1,0.0709
31,2002,5,1,0
31,2002,9,30,0
31,2003,1,1,0.93099
31,2003,2,1,0.06849
31,2003,5,1,5.2e-4
31,2003,9,30,0
31,2004,1,1,0.9493
31,2004,2,1,0.04995
31,2004,5,1,7.4e-4
31,2004,9,30,0
31,2005,1,1,0.94268
31,2005,2,1,0.05699
31,2005,5,1,3.2e-4
31,2005,9,30,0
31,2006,1,1,0.94518
31,2006,2,1,0.05452
31,2006,5,1,3e-4
31,2006,9,30,0
31,2007,1,1,0.9653
31,2007,2,1,0.03391
31,2007,5,1,7.9e-4
31,2007,9,30,0
31,2008,1,1,0.97028
31,2008,2,1,0.02899
31,2008,5,1,7.3e-4
31,2008,9,30,0
31,2009,1,1,0.98463
31,2009,2,1,0.01341
31,2009,5,1,0.00196
31,2009,9,30,0
31,2010,1,1,0.98684
31,2010,2,1,0.01127
31,2010,5,1,0.0019
31,2010,9,30,0
31,2011,1,1,0.97337
31,2011,2,1,0.02366
31,2011,5,1,0.00297
31,2011,9,30,0
31,2012,1,1,0.97679
31,2012,2,1,0.01989
31,2012,5,1,0.00324
31,2012,9,30,7e-5
31,2013,1,1,0.98077
31,2013,2,1,0.01553
31,2013,5,1,0.00363
31,2013,9,30,7e-5
31,2014,1,1,0.98147
31,2014,2,1,0.01703
31,2014,5,1,0.0015
31,2014,9,30,0
31,2015,1,1,0.97587
31,2015,2,1,0.02301
31,2015,5,1,0.00113
31,2015,9,30,0
31,2016,1,1,0.98254
31,2016,2,1,0.01602
31,2016,5,1,0.0011
31,2016,9,30,3.4e-4
31,2017,1,1,0.98408
31,2017,2,1,0.01456
31,2017,5,1,9.4e-4
31,2017,9,30,4.2e-4
31,2018,1,1,0.98509
31,2018,2,1,0.01401
31,2018,5,1,6.1e-4
31,2018,9,30,2.9e-4
31,2019,1,1,0.98524
31,2019,2,1,0.01276
31,2019,5,1,0.00093000000000000005
31,2019,9,30,0.00107
31,2020,1,1,0.98656
31,2020,2,1,0.01067
31,2020,5,1,5.4e-4
31,2020,9,30,0.00223
31,2021,1,1,0.97348
31,2021,2,1,0.0121
31,2021,5,1,0.00523
31,2021,9,30,0.00919
31,2022,1,1,0.97298
31,2022,2,1,0.01415
31,2022,5,1,0.00118
31,2022,9,30,0.01169
31,2023,1,1,0
31,2023,2,1,0
31,2023,5,1,0
31,2023,9,30,0
31,2024,1,1,0
31,2024,2,1,0
31,2024,5,1,0
31,2024,9,30,0
31,2025,1,1,0
31,2025,2,1,0
31,2025,5,1,0
31,2025,9,30,0
31,2026,1,1,0
31,2026,2,1,0
31,2026,5,1,0
31,2026,9,30,0
31,2027,1,1,0
31,2027,2,1,0
31,2027,5,1,0
31,2027,9,30,0
31,2028,1,1,0
31,2028,2,1,0
31,2028,5,1,0
31,2028,9,30,0
31,2029,1,1,0
31,2029,2,1,0
31,2029,5,1,0
31,2029,9,30,0
31,2030,1,1,0
31,2030,2,1,0
31,2030,5,1,0
31,2030,9,30,0
31,2031,1,1,0
31,2031,2,1,0
31,2031,5,1,0
31,2031,9,30,0
31,2032,1,1,0
31,2032,2,1,0
31,2032,5,1,0
31,2032,9,30,0
31,2033,1,1,0
31,2033,2,1,0
31,2033,5,1,0
31,2033,9,30,0
31,2034,1,1,0
31,2034,2,1,0
31,2034,5,1,0
31,2034,9,30,0
31,2035,1,1,0
31,2035,2,1,0
31,2035,5,1,0
31,2035,9,30,0
31,2036,1,1,0
31,2036,2,1,0
31,2036,5,1,0
31,2036,9,30,0
31,2037,1,1,0
31,2037,2,1,0
31,2037,5,1,0
31,2037,9,30,0
31,2038,1,1,0
31,2038,2,1,0
31,2038,5,1,0
31,2038,9,30,0
31,2039,1,1,0
31,2039,2,1,0
31,2039,5,1,0
31,2039,9,30,0
31,2040,1,1,0
31,2040,2,1,0
31,2040,5,1,0
31,2040,9,30,0
31,2041,1,1,0
31,2041,2,1,0
31,2041,5,1,0
31,2041,9,30,0
31,2042,1,1,0
31,2042,2,1,0
31,2042,5,1,0
31,2042,9,30,0
31,2043,1,1,0
31,2043,2,1,0
31,2043,5,1,0
31,2043,9,30,0
31,2044,1,1,0
31,2044,2,1,0
31,2044,5,1,0
31,2044,9,30,0
31,2045,1,1,0
31,2045,2,1,0
31,2045,5,1,0
31,2045,9,30,0
31,2046,1,1,0
31,2046,2,1,0
31,2046,5,1,0
31,2046,9,30,0
31,2047,1,1,0
31,2047,2,1,0
31,2047,5,1,0
31,2047,9,30,0
31,2048,1,1,0
31,2048,2,1,0
31,2048,5,1,0
31,2048,9,30,0
31,2049,1,1,0
31,2049,2,1,0
31,2049,5,1,0
31,2049,9,30,0
31,2050,1,1,0
31,2050,2,1,0
31,2050,5,1,0
31,2050,9,30,0
31,2051,1,1,0
31,2051,2,1,0
31,2051,5,1,0
31,2051,9,30,0
31,2052,1,1,0
31,2052,2,1,0
31,2052,5,1,0
31,2052,9,30,0
31,2053,1,1,0
31,2053,2,1,0
31,2053,5,1,0
31,2053,9,30,0
31,2054,1,1,0
31,2054,2,1,0
31,2054,5,1,0
31,2054,9,30,0
31,2055,1,1,0
31,2055,2,1,0
31,2055,5,1,0
31,2055,9,30,0
31,2056,1,1,0
31,2056,2,1,0
31,2056,5,1,0
31,2056,9,30,0
31,2057,1,1,0
31,2057,2,1,0
31,2057,5,1,0
31,2057,9,30,0
31,2058,1,1,0
31,2058,2,1,0
31,2058,5,1,0
31,2058,9,30,0
31,2059,1,1,0
31,2059,2,1,0
31,2059,5,1,0
31,2059,9,30,0
31,2060,1,1,0
31,2060,2,1,0
31,2060,5,1,0
31,2060,9,30,0
32,1960,1,1,1
32,1960,2,1,0
32,1960,5,1,0
32,1960,9,30,0
32,1961,1,1,1
32,1961,2,1,0
32,1961,5,1,0
32,1961,9,30,0
32,1962,1,1,0
32,1962,2,1,0
32,1962,5,1,0
32,1962,9,30,0
32,1963,1,1,1
32,1963,2,1,0
32,1963,5,1,0
32,1963,9,30,0
32,1964,1,1,1
32,1964,2,1,0
32,1964,5,1,0
32,1964,9,30,0
32,1965,1,1,1
32,1965,2,1,0
32,1965,5,1,0
32,1965,9,30,0
32,1966,1,1,1
32,1966,2,1,0
32,1966,5,1,0
32,1966,9,30,0
32,1967,1,1,1
32,1967,2,1,0
32,1967,5,1,0
32,1967,9,30,0
32,1968,1,1,0
32,1968,2,1,0
32,1968,5,1,0
32,1968,9,30,0
32,1969,1,1,1
32,1969,2,1,0
32,1969,5,1,0
32,1969,9,30,0
32,1970,1,1,1
32,1970,2,1,0
32,1970,5,1,0
32,1970,9,30,0
32,1971,1,1,0.6
32,1971,2,1,0.4
32,1971,5,1,0
32,1971,9,30,0
32,1972,1,1,1
32,1972,2,1,0
32,1972,5,1,0
32,1972,9,30,0
32,1973,1,1,1
32,1973,2,1,0
32,1973,5,1,0
32,1973,9,30,0
32,1974,1,1,1
32,1974,2,1,0
32,1974,5,1,0
32,1974,9,30,0
32,1975,1,1,1
32,1975,2,1,0
32,1975,5,1,0
32,1975,9,30,0
32,1976,1,1,1
32,1976,2,1,0
32,1976,5,1,0
32,1976,9,30,0
32,1977,1,1,1
32,1977,2,1,0
32,1977,5,1,0
32,1977,9,30,0
32,1978,1,1,1
32,1978,2,1,0
32,1978,5,1,0
32,1978,9,30,0
32,1979,1,1,1
32,1979,2,1,0
32,1979,5,1,0
32,1979,9,30,0
32,1980,1,1,1
32,1980,2,1,0
32,1980,5,1,0
32,1980,9,30,0
32,1981,1,1,1
32,1981,2,1,0
32,1981,5,1,0
32,1981,9,30,0
32,1982,1,1,1
32,1982,2,1,0
32,1982,5,1,0
32,1982,9,30,0
32,1983,1,1,1
32,1983,2,1,0
32,1983,5,1,0
32,1983,9,30,0
32,1984,1,1,0.33333
32,1984,2,1,0.66667
32,1984,5,1,0
32,1984,9,30,0
32,1985,1,1,0.57143
32,1985,2,1,0.42857
32,1985,5,1,0
32,1985,9,30,0
32,1986,1,1,0.55556
32,1986,2,1,0.44444
32,1986,5,1,0
32,1986,9,30,0
32,1987,1,1,0.81818
32,1987,2,1,0.18182
32,1987,5,1,0
32,1987,9,30,0
32,1988,1,1,0.85714
32,1988,2,1,0.14286
32,1988,5,1,0
32,1988,9,30,0
32,1989,1,1,0.875
32,1989,2,1,0.125
32,1989,5,1,0
32,1989,9,30,0
32,1990,1,1,0.88889
32,1990,2,1,0.11111
32,1990,5,1,0
32,1990,9,30,0
32,1991,1,1,0.5
32,1991,2,1,0.5
32,1991,5,1,0
32,1991,9,30,0
32,1992,1,1,0.86667
32,1992,2,1,0.13333
32,1992,5,1,0
32,1992,9,30,0
32,1993,1,1,0.76
32,1993,2,1,0.24
32,1993,5,1,0
32,1993,9,30,0
32,1994,1,1,0.80769
32,1994,2,1,0.19231
32,1994,5,1,0
32,1994,9,30,0
32,1995,1,1,0.81818
32,1995,2,1,0.18182
32,1995,5,1,0
32,1995,9,30,0
32,1996,1,1,0.77143
32,1996,2,1,0.22857
32,1996,5,1,0
32,1996,9,30,0
32,1997,1,1,0.82979
32,1997,2,1,0.17021
32,1997,5,1,0
32,1997,9,30,0
32,1998,1,1,0.88372
32,1998,2,1,0.11628
32,1998,5,1,0
32,1998,9,30,0
32,1999,1,1,0.75701
32,1999,2,1,0.24299
32,1999,5,1,0
32,1999,9,30,0
32,2000,1,1,0.83
32,2000,2,1,0.17
32,2000,5,1,0
32,2000,9,30,0
32,2001,1,1,0.89583
32,2001,2,1,0.10417
32,2001,5,1,0
32,2001,9,30,0
32,2002,1,1,0.87429
32,2002,2,1,0.12571
32,2002,5,1,0
32,2002,9,30,0
32,2003,1,1,0.875
32,2003,2,1,0.125
32,2003,5,1,0
32,2003,9,30,0
32,2004,1,1,0.88276
32,2004,2,1,0.11724
32,2004,5,1,0
32,2004,9,30,0
32,2005,1,1,0.87143
32,2005,2,1,0.12857
32,2005,5,1,0
32,2005,9,30,0
32,2006,1,1,0.89111
32,2006,2,1,0.10889
32,2006,5,1,0
32,2006,9,30,0
32,2007,1,1,0.89099
32,2007,2,1,0.10063
32,2007,5,1,0.00839
32,2007,9,30,0
32,2008,1,1,0.92318
32,2008,2,1,0.07292
32,2008,5,1,0.0026
32,2008,9,30,0.0013
32,2009,1,1,0.97238
32,2009,2,1,0.02578
32,2009,5,1,0.00184
32,2009,9,30,0
32,2010,1,1,0.97025
32,2010,2,1,0.0255
32,2010,5,1,0.00425
32,2010,9,30,0
32,2011,1,1,0.9244
32,2011,2,1,0.06987
32,2011,5,1,0.00458
32,2011,9,30,0.00115
32,2012,1,1,0.95341
32,2012,2,1,0.03943
32,2012,5,1,0.00717
32,2012,9,30,0
32,2013,1,1,0.95902
32,2013,2,1,0.0377
32,2013,5,1,0.00328
32,2013,9,30,0
32,2014,1,1,0.95386
32,2014,2,1,0.04182
32,2014,5,1,0.00433
32,2014,9,30,0
32,2015,1,1,0.95276
32,2015,2,1,0.04674
32,2015,5,1,5e-4
32,2015,9,30,0
32,2016,1,1,0.9445
32,2016,2,1,0.0495
32,2016,5,1,0.006
32,2016,9,30,0
32,2017,1,1,0.95291
32,2017,2,1,0.0351
32,2017,5,1,0.01113
32,2017,9,30,8.6e-4
32,2018,1,1,0.94852
32,2018,2,1,0.04862
32,2018,5,1,0.00238
32,2018,9,30,4.8e-4
32,2019,1,1,0.94122
32,2019,2,1,0.04843
32,2019,5,1,0.00835
32,2019,9,30,0.002
32,2020,1,1,0.96506
32,2020,2,1,0.02975
32,2020,5,1,0.00331
32,2020,9,30,0.00189
32,2021,1,1,0.954
32,2021,2,1,0.03634
32,2021,5,1,0.00506
32,2021,9,30,0.0046
32,2022,1,1,0.95394
32,2022,2,1,0.03629
32,2022,5,1,0
32,2022,9,30,0.00977
32,2023,1,1,0
32,2023,2,1,0
