sourceTypeID,roadTypeID,dayID,hourID,hourVMTFraction
11,5,5,11,0.053860493
11,5,5,12,0.05907418
11,5,5,13,0.064218193
11,5,5,14,0.061960362
11,5,5,15,0.068330892
11,5,5,16,0.079596806
11,5,5,17,0.088527221
11,5,5,18,0.085871858
11,5,5,19,0.058673833
11,5,5,20,0.043283471
11,5,5,21,0.033330934
11,5,5,22,0.023023337
11,5,5,23,0.014547683
11,5,5,24,0.009427966
21,1,2,1,0.0214739
21,1,2,2,0.0144428
21,1,2,3,0.0109684
21,1,2,4,0.00749451
21,1,2,5,0.00683855
21,1,2,6,0.0103588
21,1,2,7,0.0184304
21,1,2,8,0.0268117
21,1,2,9,0.0363852
21,1,2,10,0.0475407
21,1,2,11,0.0574664
21,1,2,12,0.0650786
21,1,2,13,0.0713228
21,1,2,14,0.0714917
21,1,2,15,0.0717226
21,1,2,16,0.0720061
21,1,2,17,0.0711487
21,1,2,18,0.0678874
21,1,2,19,0.0617718
21,1,2,20,0.0516882
21,1,2,21,0.0428658
21,1,2,22,0.0380302
21,1,2,23,0.0322072
21,1,2,24,0.0245677
21,1,5,1,0.00986211
21,1,5,2,0.00627248
21,1,5,3,0.00505767
21,1,5,4,0.00466686
21,1,5,5,0.00699469
21,1,5,6,0.018494
21,1,5,7,0.0459565
21,1,5,8,0.0696444
21,1,5,9,0.0608279
21,1,5,10,0.0502862
21,1,5,11,0.0499351
21,1,5,12,0.0543654
21,1,5,13,0.0576462
21,1,5,14,0.0580319
21,1,5,15,0.0622554
21,1,5,16,0.0710049
21,1,5,17,0.0769725
21,1,5,18,0.077432
21,1,5,19,0.059783
21,1,5,20,0.0443923
21,1,5,21,0.0354458
21,1,5,22,0.031824
21,1,5,23,0.0249419
21,1,5,24,0.0179068
21,2,2,1,0.008648367
21,2,2,2,0.006772514
21,2,2,3,0.006183827
21,2,2,4,0.007146811
21,2,2,5,0.010666014
21,2,2,6,0.02091006
21,2,2,7,0.03693816
21,2,2,8,0.052023525
21,2,2,9,0.055048415
21,2,2,10,0.059418206
21,2,2,11,0.063717597
21,2,2,12,0.065495868
21,2,2,13,0.065485483
21,2,2,14,0.067500402
21,2,2,15,0.070596844
21,2,2,16,0.07794282
21,2,2,17,0.079749232
21,2,2,18,0.070706054
21,2,2,19,0.051578049
21,2,2,20,0.039118848
21,2,2,21,0.03051152
21,2,2,22,0.023452252
21,2,2,23,0.017418088
21,2,2,24,0.012971043
21,2,5,1,0.008648367
21,2,5,2,0.006772514
21,2,5,3,0.006183827
21,2,5,4,0.007146811
21,2,5,5,0.010666014
21,2,5,6,0.02091006
21,2,5,7,0.03693816
21,2,5,8,0.052023525
21,2,5,9,0.055048415
21,2,5,10,0.059418206
21,2,5,11,0.063717597
21,2,5,12,0.065495868
21,2,5,13,0.065485483
21,2,5,14,0.067500402
21,2,5,15,0.070596844
21,2,5,16,0.07794282
21,2,5,17,0.079749232
21,2,5,18,0.070706054
21,2,5,19,0.051578049
21,2,5,20,0.039118848
21,2,5,21,0.03051152
21,2,5,22,0.023452252
21,2,5,23,0.017418088
21,2,5,24,0.012971043
21,3,2,1,0.004258154
21,3,2,2,0.002592815
21,3,2,3,0.00247255
21,3,2,4,0.003315947
21,3,2,5,0.007523236
21,3,2,6,0.022507306
21,3,2,7,0.04888405
21,3,2,8,0.074144694
21,3,2,9,0.061987942
21,3,2,10,0.054831266
21,3,2,11,0.055095807
21,3,2,12,0.057355032
21,3,2,13,0.059100605
21,3,2,14,0.060140618
21,3,2,15,0.067372152
21,3,2,16,0.081503275
21,3,2,17,0.090177901
21,3,2,18,0.083584399
21,3,2,19,0.054948992
21,3,2,20,0.037696041
21,3,2,21,0.028866859
21,3,2,22,0.02029745
21,3,2,23,0.012970083
21,3,2,24,0.008372824
21,3,5,1,0.004258154
21,3,5,2,0.002592815
21,3,5,3,0.00247255
21,3,5,4,0.003315947
21,3,5,5,0.007523236
21,3,5,6,0.022507306
21,3,5,7,0.04888405
21,3,5,8,0.074144694
21,3,5,9,0.061987942
21,3,5,10,0.054831266
21,3,5,11,0.055095807
21,3,5,12,0.057355032
21,3,5,13,0.059100605
21,3,5,14,0.060140618
21,3,5,15,0.067372152
21,3,5,16,0.081503275
21,3,5,17,0.090177901
21,3,5,18,0.083584399
21,3,5,19,0.054948992
21,3,5,20,0.037696041
21,3,5,21,0.028866859
21,3,5,22,0.02029745
21,3,5,23,0.012970083
21,3,5,24,0.008372824
21,4,2,1,0.007041217
21,4,2,2,0.004273477
21,4,2,3,0.003997738
21,4,2,4,0.004723021
21,4,2,5,0.008359368
21,4,2,6,0.020769884
21,4,2,7,0.046885487000000003
21,4,2,8,0.077109024
21,4,2,9,0.068867918
21,4,2,10,0.054093639
21,4,2,11,0.051914333
21,4,2,12,0.053745096
21,4,2,13,0.056923302
21,4,2,14,0.057256158
21,4,2,15,0.063197495
21,4,2,16,0.077031803
21,4,2,17,0.089923109
21,4,2,18,0.08343223
21,4,2,19,0.052201203
21,4,2,20,0.037635679
21,4,2,21,0.030213379
21,4,2,22,0.023127439
21,4,2,23,0.015909856
21,4,2,24,0.011368146
21,4,5,1,0.007041217
21,4,5,2,0.004273477
21,4,5,3,0.003997738
21,4,5,4,0.004723021
21,4,5,5,0.008359368
21,4,5,6,0.020769884
21,4,5,7,0.046885487000000003
21,4,5,8,0.077109024
21,4,5,9,0.068867918
21,4,5,10,0.054093639
21,4,5,11,0.051914333
21,4,5,12,0.053745096
21,4,5,13,0.056923302
21,4,5,14,0.057256158
21,4,5,15,0.063197495
21,4,5,16,0.077031803
21,4,5,17,0.089923109
21,4,5,18,0.08343223
21,4,5,19,0.052201203
21,4,5,20,0.037635679
21,4,5,21,0.030213379
21,4,5,22,0.023127439
21,4,5,23,0.015909856
21,4,5,24,0.011368146
21,5,2,1,0.005264533
21,5,2,2,0.00309811
21,5,2,3,0.002643701
21,5,2,4,0.002888731
21,5,2,5,0.005445719
21,5,2,6,0.01435061
21,5,2,7,0.035193519
21,5,2,8,0.067896097
21,5,2,9,0.064600303
21,5,2,10,0.05489145
21,5,2,11,0.053860493
21,5,2,12,0.05907418
21,5,2,13,0.064218193
21,5,2,14,0.061960362
21,5,2,15,0.068330892
21,5,2,16,0.079596806
21,5,2,17,0.088527221
21,5,2,18,0.085871858
21,5,2,19,0.058673833
21,5,2,20,0.043283471
21,5,2,21,0.033330934
21,5,2,22,0.023023337
21,5,2,23,0.014547683
21,5,2,24,0.009427966
21,5,5,1,0.005264533
21,5,5,2,0.00309811
21,5,5,3,0.002643701
21,5,5,4,0.002888731
21,5,5,5,0.005445719
21,5,5,6,0.01435061
21,5,5,7,0.035193519
21,5,5,8,0.067896097
21,5,5,9,0.064600303
21,5,5,10,0.05489145
21,5,5,11,0.053860493
21,5,5,12,0.05907418
21,5,5,13,0.064218193
21,5,5,14,0.061960362
21,5,5,15,0.068330892
21,5,5,16,0.079596806
21,5,5,17,0.088527221
21,5,5,18,0.085871858
21,5,5,19,0.058673833
21,5,5,20,0.043283471
21,5,5,21,0.033330934
21,5,5,22,0.023023337
21,5,5,23,0.014547683
21,5,5,24,0.009427966
31,1,2,1,0.0214739
31,1,2,2,0.0144428
31,1,2,3,0.0109684
31,1,2,4,0.00749451
31,1,2,5,0.00683855
31,1,2,6,0.0103588
31,1,2,7,0.0184304
31,1,2,8,0.0268117
31,1,2,9,0.0363852
31,1,2,10,0.0475407
31,1,2,11,0.0574664
31,1,2,12,0.0650786
31,1,2,13,0.0713228
31,1,2,14,0.0714917
31,1,2,15,0.0717226
31,1,2,16,0.0720061
31,1,2,17,0.0711487
31,1,2,18,0.0678874
31,1,2,19,0.0617718
31,1,2,20,0.0516882
31,1,2,21,0.0428658
31,1,2,22,0.0380302
31,1,2,23,0.0322072
31,1,2,24,0.0245677
31,1,5,1,0.00986211
31,1,5,2,0.00627248
31,1,5,3,0.00505767
31,1,5,4,0.00466686
31,1,5,5,0.00699469
31,1,5,6,0.018494
31,1,5,7,0.0459565
31,1,5,8,0.0696444
31,1,5,9,0.0608279
31,1,5,10,0.0502862
31,1,5,11,0.0499351
31,1,5,12,0.0543654
31,1,5,13,0.0576462
31,1,5,14,0.0580319
31,1,5,15,0.0622554
31,1,5,16,0.0710049
31,1,5,17,0.0769725
31,1,5,18,0.077432
31,1,5,19,0.059783
31,1,5,20,0.0443923
31,1,5,21,0.0354458
31,1,5,22,0.031824
31,1,5,23,0.0249419
31,1,5,24,0.0179068
31,2,2,1,0.008648367
31,2,2,2,0.006772514
31,2,2,3,0.006183827
31,2,2,4,0.007146811
31,2,2,5,0.010666014
31,2,2,6,0.02091006
31,2,2,7,0.03693816
31,2,2,8,0.052023525
31,2,2,9,0.055048415
31,2,2,10,0.059418206
31,2,2,11,0.063717597
31,2,2,12,0.065495868
31,2,2,13,0.065485483
31,2,2,14,0.067500402
31,2,2,15,0.070596844
31,2,2,16,0.07794282
31,2,2,17,0.079749232
31,2,2,18,0.070706054
31,2,2,19,0.051578049
31,2,2,20,0.039118848
31,2,2,21,0.03051152
31,2,2,22,0.023452252
31,2,2,23,0.017418088
31,2,2,24,0.012971043
31,2,5,1,0.008648367
31,2,5,2,0.006772514
31,2,5,3,0.006183827
31,2,5,4,0.007146811
31,2,5,5,0.010666014
31,2,5,6,0.02091006
31,2,5,7,0.03693816
31,2,5,8,0.052023525
31,2,5,9,0.055048415
31,2,5,10,0.059418206
31,2,5,11,0.063717597
31,2,5,12,0.065495868
31,2,5,13,0.065485483
31,2,5,14,0.067500402
31,2,5,15,0.070596844
31,2,5,16,0.07794282
31,2,5,17,0.079749232
31,2,5,18,0.070706054
31,2,5,19,0.051578049
31,2,5,20,0.039118848
31,2,5,21,0.03051152
31,2,5,22,0.023452252
31,2,5,23,0.017418088
31,2,5,24,0.012971043
31,3,2,1,0.004258154
31,3,2,2,0.002592815
31,3,2,3,0.00247255
31,3,2,4,0.003315947
31,3,2,5,0.007523236
31,3,2,6,0.022507306
31,3,2,7,0.04888405
31,3,2,8,0.074144694
31,3,2,9,0.061987942
31,3,2,10,0.054831266
31,3,2,11,0.055095807
31,3,2,12,0.057355032
31,3,2,13,0.059100605
31,3,2,14,0.060140618
31,3,2,15,0.067372152
31,3,2,16,0.081503275
31,3,2,17,0.090177901
31,3,2,18,0.083584399
31,3,2,19,0.054948992
31,3,2,20,0.037696041
31,3,2,21,0.028866859
31,3,2,22,0.02029745
31,3,2,23,0.012970083
31,3,2,24,0.008372824
31,3,5,1,0.004258154
31,3,5,2,0.002592815
31,3,5,3,0.00247255
31,3,5,4,0.003315947
31,3,5,5,0.007523236
31,3,5,6,0.022507306
31,3,5,7,0.04888405
31,3,5,8,0.074144694
31,3,5,9,0.061987942
31,3,5,10,0.054831266
31,3,5,11,0.055095807
31,3,5,12,0.057355032
31,3,5,13,0.059100605
31,3,5,14,0.060140618
31,3,5,15,0.067372152
31,3,5,16,0.081503275
31,3,5,17,0.090177901
31,3,5,18,0.083584399
31,3,5,19,0.054948992
31,3,5,20,0.037696041
31,3,5,21,0.028866859
31,3,5,22,0.02029745
31,3,5,23,0.012970083
31,3,5,24,0.008372824
31,4,2,1,0.007041217
31,4,2,2,0.004273477
31,4,2,3,0.003997738
31,4,2,4,0.004723021
31,4,2,5,0.008359368
31,4,2,6,0.020769884
31,4,2,7,0.046885487000000003
31,4,2,8,0.077109024
31,4,2,9,0.068867918
31,4,2,10,0.054093639
31,4,2,11,0.051914333
31,4,2,12,0.053745096
31,4,2,13,0.056923302
31,4,2,14,0.057256158
31,4,2,15,0.063197495
31,4,2,16,0.077031803
31,4,2,17,0.089923109
31,4,2,18,0.08343223
31,4,2,19,0.052201203
31,4,2,20,0.037635679
31,4,2,21,0.030213379
31,4,2,22,0.023127439
31,4,2,23,0.015909856
31,4,2,24,0.011368146
31,4,5,1,0.007041217
31,4,5,2,0.004273477
31,4,5,3,0.003997738
31,4,5,4,0.004723021
31,4,5,5,0.008359368
31,4,5,6,0.020769884
31,4,5,7,0.046885487000000003
31,4,5,8,0.077109024
31,4,5,9,0.068867918
31,4,5,10,0.054093639
31,4,5,11,0.051914333
31,4,5,12,0.053745096
31,4,5,13,0.056923302
31,4,5,14,0.057256158
31,4,5,15,0.063197495
31,4,5,16,0.077031803
31,4,5,17,0.089923109
31,4,5,18,0.08343223
31,4,5,19,0.052201203
31,4,5,20,0.037635679
31,4,5,21,0.030213379
31,4,5,22,0.023127439
31,4,5,23,0.015909856
31,4,5,24,0.011368146
31,5,2,1,0.005264533
31,5,2,2,0.00309811
31,5,2,3,0.002643701
31,5,2,4,0.002888731
31,5,2,5,0.005445719
31,5,2,6,0.01435061
31,5,2,7,0.035193519
31,5,2,8,0.067896097
31,5,2,9,0.064600303
31,5,2,10,0.05489145
31,5,2,11,0.053860493
31,5,2,12,0.05907418
31,5,2,13,0.064218193
31,5,2,14,0.061960362
31,5,2,15,0.068330892
31,5,2,16,0.079596806
31,5,2,17,0.088527221
31,5,2,18,0.085871858
31,5,2,19,0.058673833
31,5,2,20,0.043283471
31,5,2,21,0.033330934
31,5,2,22,0.023023337
31,5,2,23,0.014547683
31,5,2,24,0.009427966
31,5,5,1,0.005264533
31,5,5,2,0.00309811
31,5,5,3,0.002643701
31,5,5,4,0.002888731
31,5,5,5,0.005445719
31,5,5,6,0.01435061
31,5,5,7,0.035193519
31,5,5,8,0.067896097
31,5,5,9,0.064600303
31,5,5,10,0.05489145
31,5,5,11,0.053860493
31,5,5,12,0.05907418
31,5,5,13,0.064218193
31,5,5,14,0.061960362
31,5,5,15,0.068330892
31,5,5,16,0.079596806
31,5,5,17,0.088527221
31,5,5,18,0.085871858
31,5,5,19,0.058673833
31,5,5,20,0.043283471
31,5,5,21,0.033330934
31,5,5,22,0.023023337
31,5,5,23,0.014547683
31,5,5,24,0.009427966
32,1,2,1,0.0214739
32,1,2,2,0.0144428
32,1,2,3,0.0109684
32,1,2,4,0.00749451
32,1,2,5,0.00683855
32,1,2,6,0.0103588
32,1,2,7,0.0184304
32,1,2,8,0.0268117
32,1,2,9,0.0363852
32,1,2,10,0.0475407
32,1,2,11,0.0574664
32,1,2,12,0.0650786
32,1,2,13,0.0713228
32,1,2,14,0.0714917
32,1,2,15,0.0717226
32,1,2,16,0.0720061
32,1,2,17,0.0711487
32,1,2,18,0.0678874
32,1,2,19,0.0617718
32,1,2,20,0.0516882
32,1,2,21,0.0428658
32,1,2,22,0.0380302
32,1,2,23,0.0322072
32,1,2,24,0.0245677
32,1,5,1,0.00986211
32,1,5,2,0.00627248
32,1,5,3,0.00505767
32,1,5,4,0.00466686
32,1,5,5,0.00699469
32,1,5,6,0.018494
32,1,5,7,0.0459565
32,1,5,8,0.0696444
32,1,5,9,0.0608279
32,1,5,10,0.0502862
32,1,5,11,0.0499351
32,1,5,12,0.0543654
32,1,5,13,0.0576462
32,1,5,14,0.0580319
32,1,5,15,0.0622554
32,1,5,16,0.0710049
32,1,5,17,0.0769725
32,1,5,18,0.077432
32,1,5,19,0.059783
32,1,5,20,0.0443923
32,1,5,21,0.0354458
32,1,5,22,0.031824
32,1,5,23,0.0249419
32,1,5,24,0.0179068
32,2,2,1,0.008648367
32,2,2,2,0.006772514
32,2,2,3,0.006183827
32,2,2,4,0.007146811
32,2,2,5,0.010666014
32,2,2,6,0.02091006
32,2,2,7,0.03693816
32,2,2,8,0.052023525
32,2,2,9,0.055048415
32,2,2,10,0.059418206
32,2,2,11,0.063717597
32,2,2,12,0.065495868
32,2,2,13,0.065485483
32,2,2,14,0.067500402
32,2,2,15,0.070596844
32,2,2,16,0.07794282
32,2,2,17,0.079749232
32,2,2,18,0.070706054
32,2,2,19,0.051578049
32,2,2,20,0.039118848
32,2,2,21,0.03051152
32,2,2,22,0.023452252
32,2,2,23,0.017418088
32,2,2,24,0.012971043
32,2,5,1,0.008648367
32,2,5,2,0.006772514
32,2,5,3,0.006183827
32,2,5,4,0.007146811
32,2,5,5,0.010666014
32,2,5,6,0.02091006
32,2,5,7,0.03693816
32,2,5,8,0.052023525
32,2,5,9,0.055048415
32,2,5,10,0.059418206
32,2,5,11,0.063717597
32,2,5,12,0.065495868
32,2,5,13,0.065485483
32,2,5,14,0.067500402
32,2,5,15,0.070596844
32,2,5,16,0.07794282
32,2,5,17,0.079749232
32,2,5,18,0.070706054
32,2,5,19,0.051578049
32,2,5,20,0.039118848
32,2,5,21,0.03051152
32,2,5,22,0.023452252
32,2,5,23,0.017418088
32,2,5,24,0.012971043
32,3,2,1,0.004258154
32,3,2,2,0.002592815
32,3,2,3,0.00247255
32,3,2,4,0.003315947
32,3,2,5,0.007523236
32,3,2,6,0.022507306
32,3,2,7,0.04888405
32,3,2,8,0.074144694
32,3,2,9,0.061987942
32,3,2,10,0.054831266
32,3,2,11,0.055095807
32,3,2,12,0.057355032
32,3,2,13,0.059100605
32,3,2,14,0.060140618
32,3,2,15,0.067372152
32,3,2,16,0.081503275
32,3,2,17,0.090177901
32,3,2,18,0.083584399
32,3,2,19,0.054948992
32,3,2,20,0.037696041
32,3,2,21,0.028866859
32,3,2,22,0.02029745
32,3,2,23,0.012970083
32,3,2,24,0.008372824
32,3,5,1,0.004258154
32,3,5,2,0.002592815
32,3,5,3,0.00247255
32,3,5,4,0.003315947
32,3,5,5,0.007523236
32,3,5,6,0.022507306
32,3,5,7,0.04888405
32,3,5,8,0.074144694
32,3,5,9,0.061987942
32,3,5,10,0.054831266
32,3,5,11,0.055095807
32,3,5,12,0.057355032
32,3,5,13,0.059100605
32,3,5,14,0.060140618
32,3,5,15,0.067372152
32,3,5,16,0.081503275
32,3,5,17,0.090177901
32,3,5,18,0.083584399
32,3,5,19,0.054948992
32,3,5,20,0.037696041
32,3,5,21,0.028866859
32,3,5,22,0.02029745
32,3,5,23,0.012970083
32,3,5,24,0.008372824
32,4,2,1,0.007041217
32,4,2,2,0.004273477
32,4,2,3,0.003997738
32,4,2,4,0.004723021
32,4,2,5,0.008359368
32,4,2,6,0.020769884
32,4,2,7,0.046885487000000003
32,4,2,8,0.077109024
32,4,2,9,0.068867918
32,4,2,10,0.054093639
32,4,2,11,0.051914333
32,4,2,12,0.053745096
32,4,2,13,0.056923302
32,4,2,14,0.057256158
32,4,2,15,0.063197495
32,4,2,16,0.077031803
32,4,2,17,0.089923109
32,4,2,18,0.08343223
32,4,2,19,0.052201203
32,4,2,20,0.037635679
32,4,2,21,0.030213379
32,4,2,22,0.023127439
32,4,2,23,0.015909856
32,4,2,24,0.011368146
32,4,5,1,0.007041217
32,4,5,2,0.004273477
32,4,5,3,0.003997738
32,4,5,4,0.004723021
32,4,5,5,0.008359368
32,4,5,6,0.020769884
32,4,5,7,0.046885487000000003
32,4,5,8,0.077109024
32,4,5,9,0.068867918
32,4,5,10,0.054093639
32,4,5,11,0.051914333
32,4,5,12,0.053745096
32,4,5,13,0.056923302
32,4,5,14,0.057256158
32,4,5,15,0.063197495
32,4,5,16,0.077031803
32,4,5,17,0.089923109
32,4,5,18,0.08343223
32,4,5,19,0.052201203
32,4,5,20,0.037635679
32,4,5,21,0.030213379
32,4,5,22,0.023127439
32,4,5,23,0.015909856
32,4,5,24,0.011368146
32,5,2,1,0.005264533
32,5,2,2,0.00309811
32,5,2,3,0.002643701
32,5,2,4,0.002888731
32,5,2,5,0.005445719
32,5,2,6,0.01435061
32,5,2,7,0.035193519
32,5,2,8,0.067896097
32,5,2,9,0.064600303
32,5,2,10,0.05489145
32,5,2,11,0.053860493
32,5,2,12,0.05907418
32,5,2,13,0.064218193
32,5,2,14,0.061960362
32,5,2,15,0.068330892
32,5,2,16,0.079596806
32,5,2,17,0.088527221
32,5,2,18,0.085871858
32,5,2,19,0.058673833
32,5,2,20,0.043283471
32,5,2,21,0.033330934
32,5,2,22,0.023023337
32,5,2,23,0.014547683
32,5,2,24,0.009427966
32,5,5,1,0.005264533
32,5,5,2,0.00309811
32,5,5,3,0.002643701
32,5,5,4,0.002888731
32,5,5,5,0.005445719
32,5,5,6,0.01435061
32,5,5,7,0.035193519
32,5,5,8,0.067896097
32,5,5,9,0.064600303
32,5,5,10,0.05489145
32,5,5,11,0.053860493
32,5,5,12,0.05907418
32,5,5,13,0.064218193
32,5,5,14,0.061960362
32,5,5,15,0.068330892
32,5,5,16,0.079596806
32,5,5,17,0.088527221
32,5,5,18,0.085871858
32,5,5,19,0.058673833
32,5,5,20,0.043283471
32,5,5,21,0.033330934
32,5,5,22,0.023023337
32,5,5,23,0.014547683
32,5,5,24,0.009427966
41,1,2,1,0.0214739
41,1,2,2,0.0144428
41,1,2,3,0.0109684
41,1,2,4,0.00749451
41,1,2,5,0.00683855
41,1,2,6,0.0103588
41,1,2,7,0.0184304
41,1,2,8,0.0268117
41,1,2,9,0.0363852
41,1,2,10,0.0475407
41,1,2,11,0.0574664
41,1,2,12,0.0650786
41,1,2,13,0.0713228
41,1,2,14,0.0714917
41,1,2,15,0.0717226
41,1,2,16,0.0720061
41,1,2,17,0.0711487
41,1,2,18,0.0678874
41,1,2,19,0.0617718
41,1,2,20,0.0516882
41,1,2,21,0.0428658
41,1,2,22,0.0380302
41,1,2,23,0.0322072
41,1,2,24,0.0245677
41,1,5,1,0.00986211
41,1,5,2,0.00627248
41,1,5,3,0.00505767
41,1,5,4,0.00466686
41,1,5,5,0.00699469
41,1,5,6,0.018494
41,1,5,7,0.0459565
41,1,5,8,0.0696444
